[03/12/2024 02:56:58] room_service.py | Getting rooms data...
[03/12/2024 02:56:58] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:56:58] transaction_service.py | Getting transaction...
[03/12/2024 02:56:58] outlet_service.py | Getting outlets data...
[03/12/2024 02:56:58] room_service.py | Getting rooms data...
[03/12/2024 02:56:59] transaction_controller.py | Handling PUT /transaction/TFD75CFB
[03/12/2024 02:56:59] transaction_service.py | Updating transaction with ID TFD75CFB...
[03/12/2024 02:56:59] transaction_service.py | Transaction with ID TFD75CFB updated.
[03/12/2024 02:57:25] transaction_service.py | Getting transaction...
[03/12/2024 02:57:59] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:57:59] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:57:59] booking_service.py | Fetching all bookings...
[03/12/2024 02:57:59] room_service.py | Getting rooms data...
[03/12/2024 02:57:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:57:59] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:57:59] room_service.py | Getting rooms data...
[03/12/2024 02:57:59] booking_service.py | Getting booking data....
[03/12/2024 02:57:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:57:59] transaction_service.py | Getting transaction...
[03/12/2024 02:57:59] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:57:59] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:57:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:57:59] booking_service.py | Getting booking data....
[03/12/2024 02:57:59] booking_service.py | Fetching all bookings...
[03/12/2024 02:57:59] room_service.py | Getting rooms data...
[03/12/2024 02:57:59] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:57:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:57:59] room_service.py | Getting rooms data...
[03/12/2024 02:57:59] transaction_service.py | Getting transaction...
[03/12/2024 02:57:59] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:57:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:57:59] room_service.py | Getting rooms data...
[03/12/2024 02:58:00] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:00] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:00] room_service.py | Getting rooms data...
[03/12/2024 02:58:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:04] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:04] room_service.py | Getting rooms data...
[03/12/2024 02:58:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:04] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:04] booking_service.py | Getting booking data....
[03/12/2024 02:58:04] room_service.py | Getting rooms data...
[03/12/2024 02:58:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:05] transaction_service.py | Getting transaction...
[03/12/2024 02:58:05] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:05] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:05] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:05] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:05] booking_service.py | Getting booking data....
[03/12/2024 02:58:05] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:05] room_service.py | Getting rooms data...
[03/12/2024 02:58:05] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:05] room_service.py | Getting rooms data...
[03/12/2024 02:58:05] transaction_service.py | Getting transaction...
[03/12/2024 02:58:05] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:05] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:05] room_service.py | Getting rooms data...
[03/12/2024 02:58:05] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:05] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:05] room_service.py | Getting rooms data...
[03/12/2024 02:58:07] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:07] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:07] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:07] room_service.py | Getting rooms data...
[03/12/2024 02:58:07] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:07] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:08] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:08] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:08] booking_service.py | Getting booking data....
[03/12/2024 02:58:08] room_service.py | Getting rooms data...
[03/12/2024 02:58:08] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:08] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:08] room_service.py | Getting rooms data...
[03/12/2024 02:58:08] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:08] transaction_service.py | Getting transaction...
[03/12/2024 02:58:08] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:08] booking_service.py | Getting booking data....
[03/12/2024 02:58:08] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:08] room_service.py | Getting rooms data...
[03/12/2024 02:58:08] transaction_service.py | Getting transaction...
[03/12/2024 02:58:08] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:08] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:08] room_service.py | Getting rooms data...
[03/12/2024 02:58:09] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:09] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:09] room_service.py | Getting rooms data...
[03/12/2024 02:58:11] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:11] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:11] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:11] room_service.py | Getting rooms data...
[03/12/2024 02:58:11] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:11] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:11] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:11] transaction_service.py | Getting transaction...
[03/12/2024 02:58:11] room_service.py | Getting rooms data...
[03/12/2024 02:58:11] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:12] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:12] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:12] booking_service.py | Getting booking data....
[03/12/2024 02:58:12] transaction_service.py | Getting transaction...
[03/12/2024 02:58:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:12] room_service.py | Getting rooms data...
[03/12/2024 02:58:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:12] booking_service.py | Getting booking data....
[03/12/2024 02:58:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:12] room_service.py | Getting rooms data...
[03/12/2024 02:58:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:12] room_service.py | Getting rooms data...
[03/12/2024 02:58:13] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:14] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:14] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:14] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:14] room_service.py | Getting rooms data...
[03/12/2024 02:58:14] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:14] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:14] booking_service.py | Getting booking data....
[03/12/2024 02:58:14] room_service.py | Getting rooms data...
[03/12/2024 02:58:14] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:14] transaction_service.py | Getting transaction...
[03/12/2024 02:58:14] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:14] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:14] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:14] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:14] room_service.py | Getting rooms data...
[03/12/2024 02:58:14] booking_service.py | Getting booking data....
[03/12/2024 02:58:14] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:14] room_service.py | Getting rooms data...
[03/12/2024 02:58:14] transaction_service.py | Getting transaction...
[03/12/2024 02:58:14] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:14] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:14] room_service.py | Getting rooms data...
[03/12/2024 02:58:14] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:15] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:15] room_service.py | Getting rooms data...
[03/12/2024 02:58:15] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:15] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:15] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:15] room_service.py | Getting rooms data...
[03/12/2024 02:58:15] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:16] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:16] room_service.py | Getting rooms data...
[03/12/2024 02:58:16] booking_service.py | Getting booking data....
[03/12/2024 02:58:16] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:16] transaction_service.py | Getting transaction...
[03/12/2024 02:58:16] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:16] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:16] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:16] room_service.py | Getting rooms data...
[03/12/2024 02:58:16] booking_service.py | Getting booking data....
[03/12/2024 02:58:16] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:16] room_service.py | Getting rooms data...
[03/12/2024 02:58:16] transaction_service.py | Getting transaction...
[03/12/2024 02:58:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:16] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:16] room_service.py | Getting rooms data...
[03/12/2024 02:58:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:17] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:17] room_service.py | Getting rooms data...
[03/12/2024 02:58:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:21] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:21] room_service.py | Getting rooms data...
[03/12/2024 02:58:21] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:21] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:22] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:22] booking_service.py | Getting booking data....
[03/12/2024 02:58:22] room_service.py | Getting rooms data...
[03/12/2024 02:58:22] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:22] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:22] transaction_service.py | Getting transaction...
[03/12/2024 02:58:22] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:22] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:22] room_service.py | Getting rooms data...
[03/12/2024 02:58:22] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:22] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:22] booking_service.py | Getting booking data....
[03/12/2024 02:58:22] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:22] room_service.py | Getting rooms data...
[03/12/2024 02:58:22] transaction_service.py | Getting transaction...
[03/12/2024 02:58:22] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:22] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:22] room_service.py | Getting rooms data...
[03/12/2024 02:58:22] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:23] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:23] room_service.py | Getting rooms data...
[03/12/2024 02:58:23] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:24] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:24] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:24] room_service.py | Getting rooms data...
[03/12/2024 02:58:24] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:24] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:24] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:24] booking_service.py | Getting booking data....
[03/12/2024 02:58:24] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:24] room_service.py | Getting rooms data...
[03/12/2024 02:58:24] transaction_service.py | Getting transaction...
[03/12/2024 02:58:24] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:24] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:24] room_service.py | Getting rooms data...
[03/12/2024 02:58:24] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:24] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:24] booking_service.py | Getting booking data....
[03/12/2024 02:58:24] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:24] room_service.py | Getting rooms data...
[03/12/2024 02:58:24] transaction_service.py | Getting transaction...
[03/12/2024 02:58:24] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:24] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:24] room_service.py | Getting rooms data...
[03/12/2024 02:58:25] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:25] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:25] room_service.py | Getting rooms data...
[03/12/2024 02:58:27] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:27] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:27] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:27] room_service.py | Getting rooms data...
[03/12/2024 02:58:27] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:27] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:28] room_service.py | Getting rooms data...
[03/12/2024 02:58:28] transaction_service.py | Getting transaction...
[03/12/2024 02:58:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:28] booking_service.py | Getting booking data....
[03/12/2024 02:58:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:28] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:28] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:28] room_service.py | Getting rooms data...
[03/12/2024 02:58:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:28] transaction_service.py | Getting transaction...
[03/12/2024 02:58:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:28] room_service.py | Getting rooms data...
[03/12/2024 02:58:28] booking_service.py | Getting booking data....
[03/12/2024 02:58:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:28] room_service.py | Getting rooms data...
[03/12/2024 02:58:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:28] room_service.py | Getting rooms data...
[03/12/2024 02:58:30] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:31] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:31] room_service.py | Getting rooms data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:31] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:31] room_service.py | Getting rooms data...
[03/12/2024 02:58:31] booking_service.py | Getting booking data....
[03/12/2024 02:58:31] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:31] transaction_service.py | Getting transaction...
[03/12/2024 02:58:31] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:31] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:31] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:31] room_service.py | Getting rooms data...
[03/12/2024 02:58:31] booking_service.py | Getting booking data....
[03/12/2024 02:58:31] room_service.py | Getting rooms data...
[03/12/2024 02:58:31] transaction_service.py | Getting transaction...
[03/12/2024 02:58:31] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:31] room_service.py | Getting rooms data...
[03/12/2024 02:58:31] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:32] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:32] room_service.py | Getting rooms data...
[03/12/2024 02:58:37] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:37] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:37] room_service.py | Getting rooms data...
[03/12/2024 02:58:37] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:37] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:38] booking_service.py | Getting booking data....
[03/12/2024 02:58:38] room_service.py | Getting rooms data...
[03/12/2024 02:58:38] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:38] transaction_service.py | Getting transaction...
[03/12/2024 02:58:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:38] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:38] booking_service.py | Fetching all booking[03/12/2024 02:58:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:38] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:38] booking_service.py | Getting booking data....
[03/12/2024 02:58:38] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:38] room_service.py | Getting rooms data...
[03/12/2024 02:58:38] transaction_service.py | Getting transaction...
[03/12/2024 02:58:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:38] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:38] room_service.py | Getting rooms data...
[03/12/2024 02:58:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:39] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:39] room_service.py | Getting rooms data...
[03/12/2024 02:58:39] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:40] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:40] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:40] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:40] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:40] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:40] transaction_service.py | Getting transaction...
[03/12/2024 02:58:40] room_service.py | Getting rooms data...
[03/12/2024 02:58:40] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:40] booking_service.py | Getting booking data....
[03/12/2024 02:58:40] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:40] booking_service.py | Fetching all bookings...
[03/12/2024 02:58:40] room_service.py | Getting rooms data...
[03/12/2024 02:58:40] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:58:40] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:40] transaction_service.py | Getting transaction...
[03/12/2024 02:58:40] room_service.py | Getting rooms data...
[03/12/2024 02:58:40] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:40] booking_service.py | Getting booking data....
[03/12/2024 02:58:40] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:40] room_service.py | Getting rooms data...
[03/12/2024 02:58:40] outlet_service.py | Getting outlets data...
[03/12/2024 02:58:40] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:58:40] room_service.py | Getting rooms data...
[03/12/2024 02:58:41] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:04] room_service.py | Getting rooms data...
....
[03/12/2024 02:59:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:04] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:04] room_service.py | Getting rooms data...
[03/12/2024 02:59:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:04] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:04] transaction_service.py | Getting transaction...
[03/12/2024 02:59:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:04] booking_service.py | Getting booking data....
[03/12/2024 02:59:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:04] room_service.py | Getting rooms data...
[03/12/2024 02:59:04] room_service.py | Getting rooms data...
[03/12/2024 02:59:04] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:04] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:04] transaction_service.py | Getting transaction...
[03/12/2024 02:59:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:04] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:04] room_service.py | Getting rooms data...
[03/12/2024 02:59:04] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:05] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:05] room_service.py | Getting rooms data...
[03/12/2024 02:59:05] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:06] room_service.py | Getting rooms data...
s...
[03/12/2024 02:59:06] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:06] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:06] room_service.py | Getting rooms data...
[03/12/2024 02:59:06] transaction_service.py | Getting transaction...
[03/12/2024 02:59:06] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:06] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:06] booking_service.py | Getting booking data....
[03/12/2024 02:59:06] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:06] room_service.py | Getting rooms data...
[03/12/2024 02:59:06] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:06] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:06] transaction_service.py | Getting transaction...
[03/12/2024 02:59:06] room_service.py | Getting rooms data...
[03/12/2024 02:59:06] booking_service.py | Getting booking data....
[03/12/2024 02:59:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:06] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:06] room_service.py | Getting rooms data...
[03/12/2024 02:59:07] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:07] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:07] room_service.py | Getting rooms data...
[03/12/2024 02:59:11] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:11] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:11] room_service.py | Getting rooms data...
[03/12/2024 02:59:11] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:11] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:12] booking_service.py | Getting booking data....
[03/12/2024 02:59:12] room_service.py | Getting rooms data...
[03/12/2024 02:59:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:12] transaction_service.py | Getting transaction...
[03/12/2024 02:59:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:12] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:12] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:12] room_service.py | Getting rooms data...
[03/12/2024 02:59:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:12] booking_service.py | Getting booking data....
[03/12/2024 02:59:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:12] room_service.py | Getting rooms data...
[03/12/2024 02:59:12] transaction_service.py | Getting transaction...
[03/12/2024 02:59:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:12] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:12] room_service.py | Getting rooms data...
[03/12/2024 02:59:12] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:13] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:13] room_service.py | Getting rooms data...
[03/12/2024 02:59:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:16] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:16] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:16] room_service.py | Getting rooms data...
[03/12/2024 02:59:16] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:17] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:17] booking_service.py | Getting booking data....
[03/12/2024 02:59:17] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:17] room_service.py | Getting rooms data...
[03/12/2024 02:59:17] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:17] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:17] transaction_service.py | Getting transaction...
[03/12/2024 02:59:17] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:17] room_service.py | Getting rooms data...
[03/12/2024 02:59:17] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:17] booking_service.py | Getting booking data....
[03/12/2024 02:59:17] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:17] transaction_service.py | Getting transaction...
[03/12/2024 02:59:17] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:17] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:17] room_service.py | Getting rooms data...
[03/12/2024 02:59:17] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:18] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:18] room_service.py | Getting rooms data...
[03/12/2024 02:59:20] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:21] room_service.py | Getting rooms data...
[03/12/2024 02:59:21] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:21] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:21] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:21] room_service.py | Getting rooms data...
[03/12/2024 02:59:21] transaction_service.py | Getting transaction...
[03/12/2024 02:59:21] room_service.py | Getting rooms data...
[03/12/2024 02:59:21] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:21] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:21] booking_service.py | Fetching all bookings...
[03/12/2024 02:59:21] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 02:59:21] booking_service.py | Getting booking data....
[03/12/2024 02:59:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:21] transaction_service.py | Getting transaction...
[03/12/2024 02:59:21] booking_service.py | Getting booking data....
[03/12/2024 02:59:21] room_service.py | Getting rooms data...
[03/12/2024 02:59:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:21] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:22] room_service.py | Getting rooms data...
[03/12/2024 02:59:22] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:22] outlet_service.py | Getting outlets data...
[03/12/2024 02:59:22] room_service.py | Getting rooms data...
[03/12/2024 02:59:38] transaction_service.py | Getting transaction...
[03/12/2024 02:59:38] transaction_service.py | Getting transaction...
[03/12/2024 02:59:55] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:59:55] booking_service.py | Fetching all bookings...
